total,datetime_utc,PV,CHP,mean_global_irradiance,Air_temp,Facility_Manager,Engine_test_stand
68.5657781493567,2023-12-18 05:00:00,-0.0003510055613089,-184.4876803770492,0.0,3.056403267225151,John Doe,Standby
91.3114301290042,2023-12-18 06:00:00,-0.0007541175388287,-184.397176,0.0028934928372603,3.608794113057906,John Doe,On
117.65086091367972,2023-12-18 07:00:00,-1.9242028051161308,-184.2013408333333,9.569961837123405,3.802843879746752,John Doe,On
195.8906358092276,2023-12-18 08:00:00,-16.41525104930733,-184.06140666666667,72.6514059078373,3.757982703273101,Jane Smith,On
195.8906358092276,2023-12-18 09:00:00,-36.22916565963259,-184.18927666666667,155.26562315557686,4.1980519894571975,Jane Smith,On
146.85279603372825,2023-12-18 10:00:00,-50.2804228508504,-184.119583,172.23972461596756,4.452580588733892,Jane Smith,On
94.60405881077476,2023-12-18 11:00:00,-65.6386835907339,-184.28537233333333,218.06444707261272,5.757667447313433,Jane Smith,On
53.67635968843149,2023-12-18 12:00:00,-95.79030189179151,-184.4927118333333,199.878628043878,6.541225658382234,Jane Smith,Standby
80.8779002157301,2023-12-18 13:00:00,-55.222749654344575,-184.5378778333333,124.04290831850284,6.845147728122457,Jane Smith,Standby
117.56621221084713,2023-12-18 14:00:00,-23.72212189067884,-184.6708678333333,55.13868004339111,5.777906310973159,Jane Smith,On
132.9487325840227,2023-12-18 15:00:00,-1.4163597310154812,-184.37574533333333,7.856918822398881,5.777906310973159,Jane Smith,On
127.01007210796064,2023-12-18 16:00:00,0.00304781327249,-184.78923766666665,0.0,3.3130497611371488,Alex Brown,On
112.89856806957349,2023-12-18 17:00:00,0.0007347478790367,-184.46146616666667,0.0,3.469176407448108,Alex Brown,On
112.89856806957349,2023-12-18 18:00:00,-0.0023199200559003,-184.6996108333333,0.0,3.54968222721776,Alex Brown,On
112.89856806957349,2023-12-18 19:00:00,-0.0039762679270379,-184.6636765,0.0,3.3666214981012588,Alex Brown,Standby
78.80918426759746,2023-12-18 20:00:00,-0.0063128131738693,-185.0037168333333,0.0,2.628986794124218,Alex Brown,Standby
65.06062698825181,2023-12-18 21:00:00,-0.0006060869028347,-185.02300683333328,0.0,2.318854701931203,Alex Brown,Standby
65.06062698825181,2023-12-18 22:00:00,-0.0046047213944643,-185.02300683333328,0.0,1.9062024983609207,Alex Brown,Standby
57.47775082767252,2023-12-18 23:00:00,-0.0061892360624634,-184.68481016666664,0.0,1.6535660641032417,Alex Brown,Standby
57.33721107084895,2023-12-19 00:00:00,-0.00057160939787,-184.68481016666664,0.0,1.5975642277559678,John Doe,Standby
63.515487857180936,2023-12-19 01:00:00,0.0007262008020641,-185.1767256666667,0.0,1.432153183902574,John Doe,Standby
63.515487857180936,2023-12-19 02:00:00,-0.0002414934561031,-184.96726016666665,0.0,1.298602553596528,John Doe,Standby
63.515487857180936,2023-12-19 03:00:00,-0.0013647200553652,-184.96726016666665,0.0,1.2471834345037365,John Doe,Standby
81.481170344581,2023-12-19 04:00:00,0.0029312160634044,-184.98113116666664,0.0,1.5481229330996478,John Doe,Standby
68.41008633344237,2023-12-19 05:00:00,-9.66168506373819e-05,-184.52028550000003,0.0,1.6870044653311949,John Doe,Standby
90.810422461535,2023-12-19 06:00:00,-0.0015675608155161,-184.3351208333333,0.0,1.9233795871769648,John Doe,On
122.99227605197224,2023-12-19 07:00:00,-1.6898115132560962,-184.2351208333333,2.385604208249899,2.128642723238275,John Doe,On
244.265937582981,2023-12-19 08:00:00,-19.17105901733186,-184.2526575,24.72360789608512,1.91146889132232,Jane Smith,On
197.9151240380873,2023-12-19 09:00:00,-19.16828287174261,-184.67044965300548,53.24946422997773,2.142404529716397,Jane Smith,On
197.9151240380873,2023-12-19 10:00:00,-21.78923060084827,-184.32646716666667,75.13916694626197,2.3073893027934305,Jane Smith,On
142.29351803225674,2023-12-19 11:00:00,-26.06044500676492,-184.13245816666668,99.73035750279014,2.8614227722146994,Jane Smith,On
200.6105446353775,2023-12-19 12:00:00,-22.045276690101883,-184.45740416666663,172.47009419033606,2.8614227722146994,Jane Smith,On
281.26269088866104,2023-12-19 13:00:00,-15.968739760893294,-184.2625368333333,102.37316458069728,3.720246817568472,Jane Smith,On
209.8438270863708,2023-12-19 14:00:00,-5.858677515508576,-184.5512507540984,53.80184733930744,3.798675597571087,Jane Smith,On
134.603328232567,2023-12-19 15:00:00,-0.1115628745547198,-184.653419,4.284624118715962,3.4530188109081137,Jane Smith,On
121.25300795343188,2023-12-19 16:00:00,0.0034611144699446,-184.59770966666665,0.0,3.1563021444518093,Alex Brown,On
106.79469665071534,2023-12-19 17:00:00,0.0008806580085071,-184.5581764206349,0.0,3.122037498507915,Alex Brown,On
86.17939641410253,2023-12-19 18:00:00,-0.0010368190955046,-184.6993775,0.0,2.392951513526782,Alex Brown,On
76.78278224677067,2023-12-19 19:00:00,0.0031661297126039,-184.77374666666668,0.0,2.0470194046835943,Alex Brown,Standby
56.07350636886034,2023-12-19 20:00:00,0.0005532274859022,-184.88893416666667,0.0,1.8411197452464232,Alex Brown,Standby
61.03043747702449,2023-12-19 21:00:00,0.0021276726732862,-184.6799835,0.0,0.9434579836282372,Alex Brown,Standby
53.77880798700245,2023-12-19 22:00:00,0.0036290884084573,-184.9823273333333,0.0012272005932896,0.4231913212222852,Alex Brown,Standby
58.60953523639936,2023-12-19 23:00:00,0.0035353012033418,-185.0605455,0.1069411528201212,0.3419894934345944,Alex Brown,Standby
60.61206052466786,2023-12-20 00:00:00,0.0003864369853075,-185.18357533333327,0.0,0.8615230598217226,John Doe,Standby
60.61206052466786,2023-12-20 01:00:00,0.0013308057641891,-185.1282413333333,0.0,0.679176262321311,John Doe,Standby
57.52837227952165,2023-12-20 02:00:00,0.0004502755040531,-185.03108916666667,0.0,0.3122640366616392,John Doe,Standby
65.86270031865473,2023-12-20 03:00:00,0.0016136661706622,-185.1106136666667,0.0534065355074146,0.9222474455352104,John Doe,Standby
76.22678454843677,2023-12-20 04:00:00,0.0021755198908562,-185.1106136666667,0.0,1.8037067650996923,John Doe,Standby
74.06408341076919,2023-12-20 05:00:00,8.17043440462337e-05,-184.81989916666663,0.275872629992257,2.0411649381101653,John Doe,Standby
95.15416919251336,2023-12-20 06:00:00,-0.0003533009599893,-184.44423861748635,0.2224285917509802,2.20748567818456,John Doe,On
132.72697237865347,2023-12-20 07:00:00,-3.1879766051530014,-184.2191530628415,2.288899398200709,1.775693658998331,John Doe,On
218.00453907230784,2023-12-20 08:00:00,-24.350374691084625,-184.3398183333333,27.291473454527274,2.0343395392527137,Jane Smith,On
152.79034434368722,2023-12-20 09:00:00,-50.77905647928896,-184.22262945081968,31.88394468544956,2.3830186060833296,Jane Smith,On
79.84592049809474,2023-12-20 10:00:00,-65.46702282500866,-184.517008,33.33777877266223,2.5975256034510963,Jane Smith,Standby
50.10400572213465,2023-12-20 11:00:00,-103.98262406270216,-184.23496516666663,39.70765141696355,2.8187450793352875,Jane Smith,Standby
166.63554919499808,2023-12-20 12:00:00,-22.973643995762394,-184.258525,33.572916460257176,3.204536879973712,Jane Smith,On
201.4364016501502,2023-12-20 13:00:00,-27.15582701285843,-184.18148657377048,27.411893457258188,3.7364152117609537,Jane Smith,On
223.447007950638,2023-12-20 14:00:00,-6.967167449540115,-184.30545955737705,10.902554603889074,4.235275257916499,Jane Smith,On
147.1262844151432,2023-12-20 15:00:00,-0.8649675487152138,-184.20994316666665,0.6569872486253767,4.235275257916499,Jane Smith,On
